Player ID,Player,Nationality,Team Name,Position,Age,Season,FIFA rating,Injury,Date of Injury,Date of return,Recovery Time(days),total_minutes_played,matches_played,total_yellow_cards,total_red_cards,total_goals,total_assists,fatigue_level
183318,Jamaal Lascelles,England,Newcastle,Center Back,26,2019/20,77,Knee injury,2019-11-09,2020-01-13,65.0,2498.0,30.0,4.0,0.0,1.0,1.0,48.28
135343,Fabian Schär,Switzerland,Newcastle,Center Back,28,2019/20,79,Knee injury,2019-10-20,2019-11-24,35.0,2712.0,32.0,10.0,0.0,6.0,1.0,52.42
135343,Fabian Schär,Switzerland,Newcastle,Center Back,28,2019/20,79,Hamstring strain,2020-01-02,2020-01-17,15.0,2712.0,32.0,10.0,0.0,6.0,1.0,52.42
135343,Fabian Schär,Switzerland,Newcastle,Center Back,28,2019/20,79,Shoulder injury,2020-07-16,2020-09-28,74.0,2712.0,32.0,10.0,0.0,6.0,1.0,52.42
170321,Paul Dummett,Wales,Newcastle,Center Back,28,2019/20,75,Groin injury,2019-12-22,2020-01-10,19.0,2032.0,27.0,3.0,0.0,0.0,0.0,39.27
98240,Ciaran Clark,Ireland,Newcastle,Center Back,30,2019/20,75,Calf injury,2019-12-09,2020-01-10,32.0,991.0,12.0,2.0,0.0,3.0,0.0,19.15
98240,Ciaran Clark,Ireland,Newcastle,Center Back,30,2019/20,75,Ankle injury,2020-02-16,2020-09-14,211.0,991.0,12.0,2.0,0.0,3.0,0.0,19.15
255916,DeAndre Yedlin,United States,Newcastle,Right Back,26,2019/20,74,Groin problems,2019-04-28,2019-09-28,153.0,1656.0,21.0,4.0,0.0,1.0,1.0,32.01
255916,DeAndre Yedlin,United States,Newcastle,Right Back,26,2019/20,74,Hip injury,2019-11-27,2019-12-10,13.0,1656.0,21.0,4.0,0.0,1.0,1.0,32.01
255916,DeAndre Yedlin,United States,Newcastle,Right Back,26,2019/20,74,Hand injury,2020-01-05,2020-01-23,18.0,1656.0,21.0,4.0,0.0,1.0,1.0,32.01
184528,Emil Krafth,Sweden,Newcastle,Right Back,25,2019/20,75,Ankle injury,2020-01-21,2020-06-20,151.0,2130.0,27.0,1.0,0.0,0.0,0.0,41.17
184528,Emil Krafth,Sweden,Newcastle,Right Back,25,2019/20,75,Ankle injury,2020-07-21,2020-09-11,52.0,2130.0,27.0,1.0,0.0,0.0,0.0,41.17
206225,Isaac Hayden,Jamaica,Newcastle,Defensive Midfielder,25,2019/20,78,Hamstring strain,2020-07-05,2020-07-25,20.0,3126.0,37.0,5.0,1.0,1.0,5.0,60.42
346707,Sean Longstaff,England,Newcastle,Central Midfielder,22,2019/20,74,Ankle injury,2019-09-01,2019-09-28,27.0,1791.0,24.0,4.0,1.0,2.0,2.0,34.62
346707,Sean Longstaff,England,Newcastle,Central Midfielder,22,2019/20,74,Hamstring injury,2020-07-01,2020-07-25,24.0,1791.0,24.0,4.0,1.0,2.0,2.0,34.62
92469,Matt Ritchie,Scotland,Newcastle,Right Midfielder,30,2019/20,76,Ankle injury,2019-08-28,2020-01-03,128.0,2099.0,24.0,6.0,0.0,3.0,6.0,40.57
272642,Allan Saint-Maximin,France,Newcastle,Left winger,23,2019/20,79,Hamstring strain,2019-09-22,2019-09-28,6.0,2400.0,30.0,0.0,0.0,4.0,3.0,46.39
272999,Miguel Almirón,Paraguay,Newcastle,Right winger,26,2019/20,76,Hamstring injury,2019-12-09,2019-12-20,11.0,2352.0,29.0,3.0,0.0,1.0,1.0,45.46
183318,Jamaal Lascelles,England,Newcastle,Center Back,27,2020/21,77,Hip injury,2020-09-28,2020-10-16,18.0,2197.0,25.0,6.0,0.0,0.0,0.0,42.46
183318,Jamaal Lascelles,England,Newcastle,Center Back,27,2020/21,77,Muscle fatigue,2020-11-22,2021-01-17,56.0,2197.0,25.0,6.0,0.0,0.0,0.0,42.46
183318,Jamaal Lascelles,England,Newcastle,Center Back,27,2020/21,77,Hamstring strain,2021-01-31,2021-02-14,14.0,2197.0,25.0,6.0,0.0,0.0,0.0,42.46
183318,Jamaal Lascelles,England,Newcastle,Center Back,27,2020/21,77,Foot injury,2021-04-04,2021-06-01,58.0,2197.0,25.0,6.0,0.0,0.0,0.0,42.46
135343,Fabian Schär,Switzerland,Newcastle,Center Back,29,2020/21,79,Virus,2020-11-29,2020-12-25,26.0,1456.0,21.0,2.0,0.0,0.0,0.0,28.14
135343,Fabian Schär,Switzerland,Newcastle,Center Back,29,2020/21,79,Knee injury,2021-02-07,2021-04-25,77.0,1456.0,21.0,2.0,0.0,0.0,0.0,28.14
98240,Ciaran Clark,Ireland,Newcastle,Center Back,31,2020/21,76,Calf injury,2021-01-19,2021-01-29,10.0,1167.0,14.0,2.0,0.0,1.0,0.0,22.56
98240,Ciaran Clark,Ireland,Newcastle,Center Back,31,2020/21,76,Knock,2021-02-04,2021-02-14,10.0,1167.0,14.0,2.0,0.0,1.0,0.0,22.56
206225,Isaac Hayden,Jamaica,Newcastle,Defensive Midfielder,26,2020/21,78,Coronavirus,2020-11-25,2020-12-11,16.0,2064.0,30.0,6.0,0.0,1.0,1.0,39.89
206225,Isaac Hayden,Jamaica,Newcastle,Defensive Midfielder,26,2020/21,87,Knee injury,2021-03-20,2021-06-01,73.0,2064.0,30.0,6.0,0.0,1.0,1.0,39.89
92469,Matt Ritchie,Scotland,Newcastle,Right Midfielder,31,2020/21,76,Shoulder injury,2020-09-27,2020-11-25,59.0,1772.0,25.0,4.0,0.0,2.0,2.0,34.25
272642,Allan Saint-Maximin,France,Newcastle,Left winger,24,2020/21,79,Ankle injury,2020-09-21,2020-10-01,10.0,1945.0,26.0,0.0,0.0,4.0,7.0,37.59
272642,Allan Saint-Maximin,France,Newcastle,Left winger,24,2020/21,79,Calf injury,2020-11-22,2021-01-22,61.0,1945.0,26.0,0.0,0.0,4.0,7.0,37.59
272642,Allan Saint-Maximin,France,Newcastle,Left winger,24,2020/21,79,Groin injury,2021-02-28,2021-04-04,35.0,1945.0,26.0,0.0,0.0,4.0,7.0,37.59
272999,Miguel Almirón,Paraguay,Newcastle,Right winger,27,2020/21,76,Knee injury,2021-02-28,2021-03-15,15.0,2666.0,37.0,3.0,0.0,8.0,2.0,51.53
346018,Jamal Lewis,Northern Ireland,Newcastle,Left Back,23,2020/21,75,Knee problems,2020-12-31,2021-01-15,15.0,2586.0,32.0,6.0,0.0,1.0,0.0,49.98
146795,Ryan Fraser,Scotland,Newcastle,Left winger,27,2020/21,77,Hamstring injury,2020-11-02,2020-12-15,43.0,1131.0,18.0,0.0,0.0,0.0,3.0,21.86
146795,Ryan Fraser,Scotland,Newcastle,Left winger,27,2020/21,77,Groin injury,2021-04-01,2021-05-31,60.0,1131.0,18.0,0.0,0.0,0.0,3.0,21.86
123682,Callum Wilson,England,Newcastle,Center Forward,29,2020/21,79,Hamstring strain,2020-11-07,2020-11-26,19.0,2559.0,31.0,7.0,0.0,12.0,5.0,49.46
123682,Callum Wilson,England,Newcastle,Center Forward,29,2020/21,79,Hamstring injury,2021-02-07,2021-04-04,56.0,2559.0,31.0,7.0,0.0,12.0,5.0,49.46
123682,Callum Wilson,England,Newcastle,Center Forward,29,2020/21,79,Hamstring injury,2021-05-08,2021-05-25,17.0,2559.0,31.0,7.0,0.0,12.0,5.0,49.46
183318,Jamaal Lascelles,England,Newcastle,Center Back,28,2021/22,77,Ill,2022-02-11,2022-02-16,5.0,2350.0,27.0,9.0,0.0,3.0,0.0,45.42
170321,Paul Dummett,Wales,Newcastle,Center Back,30,2021/22,75,Calf injury,2021-07-28,2022-01-01,157.0,1297.0,15.0,2.0,0.0,1.0,0.0,25.07
333241,Joelinton,Brazil,Newcastle,Central Midfielder,25,2021/22,79,Knock,2022-03-07,2022-03-15,8.0,2391.0,36.0,5.0,0.0,4.0,1.0,46.21
272642,Allan Saint-Maximin,France,Newcastle,Left winger,25,2021/22,79,Ill & knock,2022-02-14,2022-03-12,26.0,2605.0,36.0,3.0,0.0,6.0,6.0,50.35
340329,Joe Willock,England,Newcastle,Central Midfielder,22,2021/22,75,Coronavirus,2021-12-21,2021-12-31,10.0,2112.0,33.0,0.0,0.0,8.0,0.0,40.82
340329,Joe Willock,England,Newcastle,Central Midfielder,22,2021/22,75,Knee injury,2022-04-04,2022-04-10,6.0,2112.0,33.0,0.0,0.0,8.0,0.0,40.82
340329,Joe Willock,England,Newcastle,Central Midfielder,22,2021/22,75,Knee injury,2022-05-01,2022-05-25,24.0,2112.0,33.0,0.0,0.0,8.0,0.0,40.82
146795,Ryan Fraser,Scotland,Newcastle,Left winger,28,2021/22,77,Hamstring injury,2022-04-08,2022-05-09,31.0,1256.0,25.0,3.0,0.0,0.0,2.0,24.28
123682,Callum Wilson,England,Newcastle,Center Forward,30,2021/22,78,Hamstring injury,2021-08-30,2021-10-17,48.0,2122.0,28.0,4.0,0.0,10.0,2.0,41.01
123682,Callum Wilson,England,Newcastle,Center Forward,30,2021/22,78,Calf injury,2021-12-27,2022-05-01,125.0,2122.0,28.0,4.0,0.0,10.0,2.0,41.01
95810,Kieran Trippier,England,Newcastle,Right Back,31,2021/22,81,Metatarsal fracture,2022-02-13,2022-05-01,77.0,2485.0,33.0,1.0,0.0,0.0,2.0,48.03
135343,Fabian Schär,Switzerland,Newcastle,Center Back,31,2022/23,80,concussion,2023-02-27,2023-03-05,6.0,2886.0,33.0,6.0,0.0,3.0,1.0,55.78
333241,Joelinton,Brazil,Newcastle,Central Midfielder,26,2022/23,80,Knock,2023-05-22,2023-05-31,9.0,2678.0,33.0,9.0,0.0,5.0,2.0,51.76
346707,Sean Longstaff,England,Newcastle,Central Midfielder,25,2022/23,77,Outer ligament problems,2023-04-27,2023-05-20,23.0,1907.0,29.0,2.0,0.0,1.0,2.0,36.86
272642,Allan Saint-Maximin,France,Newcastle,Left winger,26,2022/23,79,Hamstring injury,2022-08-29,2022-10-05,37.0,1688.0,26.0,4.0,0.0,2.0,5.0,32.62
272642,Allan Saint-Maximin,France,Newcastle,Left winger,26,2022/23,79,Muscle injury,2022-10-14,2022-10-26,12.0,1688.0,26.0,4.0,0.0,2.0,5.0,32.62
272642,Allan Saint-Maximin,France,Newcastle,Left winger,26,2022/23,79,Hamstring injury,2023-04-06,2023-05-05,29.0,1688.0,26.0,4.0,0.0,2.0,5.0,32.62
272999,Miguel Almirón,Paraguay,Newcastle,Right winger,29,2022/23,78,Thigh problems,2023-03-15,2023-04-15,31.0,2204.0,32.0,1.0,0.0,10.0,1.0,42.6
340329,Joe Willock,England,Newcastle,Central Midfielder,23,2022/23,76,Hamstring injury,2023-05-18,2023-06-05,18.0,2291.0,31.0,0.0,0.0,4.0,2.0,44.28
123682,Callum Wilson,England,Newcastle,Center Forward,31,2022/23,79,Hamstring injury,2022-08-21,2022-09-25,35.0,1022.0,15.0,2.0,0.0,8.0,2.0,19.75
520624,Bruno Guimarães,Brazil,Newcastle,Defensive Midfielder,25,2022/23,81,Hamstring injury,2022-08-25,2022-09-16,22.0,2483.0,34.0,6.0,0.0,8.0,5.0,47.99
520624,Bruno Guimarães,Brazil,Newcastle,Defensive Midfielder,25,2022/23,81,Ankle injury,2023-02-01,2023-02-20,19.0,2483.0,34.0,6.0,0.0,8.0,5.0,47.99
192080,Nick Pope,England,Newcastle,Goalkeeper,31,2022/23,83,Hand injury,2023-05-23,2023-06-20,28.0,3510.0,39.0,3.0,0.0,0.0,0.0,67.84
503733,Anthony Gordon,England,Newcastle,Left winger,22,2022/23,77,Ankle injury,2023-03-10,2023-04-01,22.0,2979.0,40.0,11.0,0.0,7.0,2.0,57.58
349066,Alexander Isak,Sweden,Newcastle,Center Forward,23,2022/23,80,Thigh problems,2022-09-20,2023-01-04,106.0,1755.0,25.0,4.0,0.0,6.0,1.0,33.92
183318,Jamaal Lascelles,England,Newcastle,Center Back,30,2023/24,76,unknown injury,2023-12-23,2024-01-01,9.0,1868.0,24.0,5.0,0.0,1.0,0.0,36.1
135343,Fabian Schär,Switzerland,Newcastle,Center Back,32,2023/24,82,Hamstring injury,2024-04-27,2024-05-15,18.0,3959.0,46.0,8.0,0.0,1.0,3.0,76.52
333241,Joelinton,Brazil,Newcastle,Central Midfielder,27,2023/24,82,Hamstring injury,2023-09-13,2023-10-15,32.0,3085.0,39.0,14.0,0.0,7.0,3.0,59.63
333241,Joelinton,Brazil,Newcastle,Central Midfielder,27,2023/24,82,Hamstring injury,2023-12-16,2023-12-25,9.0,3085.0,39.0,14.0,0.0,7.0,3.0,59.63
333241,Joelinton,Brazil,Newcastle,Central Midfielder,27,2023/24,82,Groin surgery,2024-01-06,2024-05-03,118.0,3085.0,39.0,14.0,0.0,7.0,3.0,59.63
346707,Sean Longstaff,England,Newcastle,Central Midfielder,26,2023/24,77,Ankle injury,2023-11-11,2023-12-08,27.0,2963.0,40.0,4.0,0.0,3.0,3.0,57.27
272999,Miguel Almirón,Paraguay,Newcastle,Right winger,30,2023/24,79,Knee injury,2024-03-30,2024-05-03,34.0,3035.0,46.0,4.0,0.0,7.0,2.0,58.66
340329,Joe Willock,England,Newcastle,Central Midfielder,24,2023/24,78,Hamstring injury,2023-08-01,2023-10-23,83.0,1639.0,25.0,2.0,0.0,2.0,4.0,31.68
340329,Joe Willock,England,Newcastle,Central Midfielder,24,2023/24,78,Achilles tendon problems,2023-11-24,2024-02-23,91.0,1639.0,25.0,2.0,0.0,2.0,4.0,31.68
340329,Joe Willock,England,Newcastle,Central Midfielder,24,2023/24,78,Achilles tendon problems,2024-04-06,2024-05-20,44.0,1639.0,25.0,2.0,0.0,2.0,4.0,31.68
567576,Elliot Anderson,England,Newcastle,Central Midfielder,18,2023/24,74,Back injury,2023-10-23,2024-02-25,125.0,813.0,27.0,0.0,0.0,0.0,2.0,15.71
123682,Callum Wilson,England,Newcastle,Center Forward,32,2023/24,82,Hamstring injury,2023-09-24,2023-10-07,13.0,2143.0,39.0,4.0,0.0,20.0,4.0,41.42
123682,Callum Wilson,England,Newcastle,Center Forward,32,2023/24,82,Hamstring injury,2023-11-07,2023-12-08,31.0,2143.0,39.0,4.0,0.0,20.0,4.0,41.42
123682,Callum Wilson,England,Newcastle,Center Forward,32,2023/24,82,Calf injury,2023-12-26,2024-02-01,37.0,2143.0,39.0,4.0,0.0,20.0,4.0,41.42
123682,Callum Wilson,England,Newcastle,Center Forward,32,2023/24,82,Chest injury,2024-02-11,2024-04-15,64.0,2143.0,39.0,4.0,0.0,20.0,4.0,41.42
123682,Callum Wilson,England,Newcastle,Center Forward,32,2023/24,82,Ill,2024-05-06,2024-05-17,11.0,2143.0,39.0,4.0,0.0,20.0,4.0,41.42
134270,Dan Burn,England,Newcastle,Center Back,32,2023/24,78,Back injury,2023-11-04,2023-12-11,37.0,3216.0,41.0,5.0,0.0,4.0,0.0,62.16
95810,Kieran Trippier,England,Newcastle,Right Back,33,2023/24,85,Groin injury,2023-12-26,2024-01-05,10.0,4010.0,48.0,6.0,0.0,0.0,11.0,77.5
95810,Kieran Trippier,England,Newcastle,Right Back,33,2023/24,85,Calf injury,2024-03-02,2024-05-10,69.0,4010.0,48.0,6.0,0.0,0.0,11.0,77.5
361093,Sven Botman,Netherlands,Newcastle,Center Back,24,2023/24,83,Ankle injury,2023-08-27,2023-09-15,19.0,2700.0,32.0,3.0,0.0,1.0,1.0,52.18
361093,Sven Botman,Netherlands,Newcastle,Center Back,24,2023/24,83,Knee injury,2023-09-28,2023-12-15,78.0,2700.0,32.0,3.0,0.0,1.0,1.0,52.18
361093,Sven Botman,Netherlands,Newcastle,Center Back,24,2023/24,83,Cruciate ligament surgery,2024-03-20,2024-12-02,257.0,2700.0,32.0,3.0,0.0,1.0,1.0,52.18
922769,Lewis Miley,England,Newcastle,Central Midfielder,18,2023/24,70,Fever,2023-10-16,2023-11-01,16.0,928.0,14.0,0.0,0.0,1.0,2.0,17.94
922769,Lewis Miley,England,Newcastle,Central Midfielder,18,2023/24,70,ack injury,2024-03-25,2024-05-20,56.0,928.0,14.0,0.0,0.0,1.0,2.0,17.94
503733,Anthony Gordon,England,Newcastle,Left winger,23,2023/24,80,Ankle injury,2024-05-15,2024-05-27,12.0,2604.0,45.0,9.0,0.0,7.0,4.0,50.33
349066,Alexander Isak,Sweden,Newcastle,Center Forward,24,2023/24,83,Groin injury,2023-10-25,2023-11-24,30.0,2665.0,40.0,3.0,0.0,18.0,2.0,51.51
349066,Alexander Isak,Sweden,Newcastle,Center Forward,24,2023/24,83,Groin injury,2024-01-30,2024-02-23,24.0,2665.0,40.0,3.0,0.0,18.0,2.0,51.51
503981,Tino Livramento,England,Newcastle,Right Back,21,2023/24,74,Ill,2024-01-12,2024-01-20,8.0,1174.0,21.0,1.0,0.0,0.0,1.0,22.69
503981,Tino Livramento,England,Newcastle,Right Back,21,2023/24,74,Ankle injury,2024-03-11,2024-04-12,32.0,1174.0,21.0,1.0,0.0,0.0,1.0,22.69
503981,Tino Livramento,England,Newcastle,Right Back,21,2023/24,74,Ankle injury,2024-05-14,2024-05-27,13.0,1174.0,21.0,1.0,0.0,0.0,1.0,22.69
398065,Harvey Barnes,England,Newcastle,Left winger,26,2023/24,80,Foot injury,2023-09-24,2024-02-01,130.0,1833.0,28.0,4.0,0.0,8.0,3.0,35.43
398065,Harvey Barnes,England,Newcastle,Left winger,26,2023/24,80,Hamstring injury,2024-03-02,2024-03-30,28.0,1833.0,28.0,4.0,0.0,8.0,3.0,35.43
135343,Fabian Schär,Switzerland,Newcastle,Center Back,32,2023/24,82,concussion,2023-02-27,2023-03-05,6.0,3959.0,46.0,8.0,0.0,1.0,3.0,76.52
192080,Nick Pope,England,Newcastle,Goalkeeper,32,2023/24,84,Shoulder injury,2023-12-02,2024-05-02,152.0,3528.0,40.0,3.0,1.0,0.0,0.0,68.19
72476,Bernd Leno,Germany,Arsenal,Goalkeeper,28,2019/20,83,Ligament stretching,2020-06-21,2020-08-27,67.0,3420.0,38.0,2.0,0.0,0.0,0.0,66.1
94005,Sead Kolasinac,Bosnia-Herzegovina,Arsenal,Center Back,27,2019/20,80,Hamstring injury,2019-11-17,2019-11-30,13.0,2902.0,40.0,10.0,0.0,0.0,8.0,56.09
94005,Sead Kolasinac,Bosnia-Herzegovina,Arsenal,Center Back,27,2019/20,80,Arm injury,2020-02-24,2020-06-15,112.0,2902.0,40.0,10.0,0.0,0.0,8.0,56.09
94005,Sead Kolasinac,Bosnia-Herzegovina,Arsenal,Center Back,27,2019/20,80,Muscle strain,2020-01-15,2020-02-15,31.0,2902.0,40.0,10.0,0.0,0.0,8.0,56.09
94005,Sead Kolasinac,Bosnia-Herzegovina,Arsenal,Center Back,27,2019/20,90,Ankle injury,2019-12-16,2019-12-30,14.0,2902.0,40.0,10.0,0.0,0.0,8.0,56.09
300716,Kieran Tierney,Scotland,Arsenal,Left Back,23,2019/20,75,Shoulder injury,2019-12-09,2020-03-14,96.0,1340.0,17.0,1.0,0.0,0.0,2.0,25.9
300716,Kieran Tierney,Scotland,Arsenal,Left Back,23,2019/20,75,Groin injury,2020-09-13,2020-09-27,14.0,1340.0,17.0,1.0,0.0,0.0,2.0,25.9
300716,Kieran Tierney,Scotland,Arsenal,Left Back,23,2019/20,75,Knee injury,2021-01-19,2021-02-16,28.0,1340.0,17.0,1.0,0.0,0.0,2.0,25.9
300716,Kieran Tierney,Scotland,Arsenal,Left Back,23,2019/20,75,Knee injury,2021-04-03,2021-05-05,32.0,1340.0,17.0,1.0,0.0,0.0,2.0,25.9
318077,Lucas Torreira,Uruguay,Arsenal,Defensive Midfielder,24,2019/20,83,Ankle injury,2020-03-03,2020-07-03,122.0,2796.0,46.0,6.0,1.0,1.0,1.0,54.04
111455,Granit Xhaka,Switzerland,Arsenal,Defensive Midfielder,27,2019/20,83,Back injury,2019-08-12,2019-08-23,11.0,2984.0,35.0,10.0,0.0,2.0,5.0,57.67
111455,Granit Xhaka,Switzerland,Arsenal,Defensive Midfielder,27,2019/20,83,concussion,2019-12-09,2019-12-17,8.0,2984.0,35.0,10.0,0.0,2.0,5.0,57.67
111455,Granit Xhaka,Switzerland,Arsenal,Defensive Midfielder,27,2019/20,83,Ankle injury,2020-06-18,2020-06-24,6.0,2984.0,35.0,10.0,0.0,2.0,5.0,57.67
